# Image list with two lines of data per image:
#   IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID, NAME
#   POINTS2D[] as (X, Y, POINT3D_ID)

1938 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1938 00000000.png

1939 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1939 00000000.png

1940 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1940 00000000.png

1941 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1941 00000000.png

1942 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1942 00000000.png

1943 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1943 00000000.png

1944 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1944 00000000.png

1945 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1945 00000000.png

1946 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1946 00000000.png

1947 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1947 00000000.png

1948 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1948 00000000.png

1949 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1949 00000000.png

1950 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1950 00000000.png

1951 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1951 00000000.png

1952 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1952 00000000.png

1953 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1953 00000000.png

1954 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1954 00000000.png

1955 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1955 00000000.png

1956 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1956 00000000.png

1957 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1957 00000000.png

1958 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1958 00000000.png

1959 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1959 00000000.png

1960 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1960 00000000.png

1961 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1961 00000000.png

1962 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1962 00000000.png

1963 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1963 00000000.png

1964 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1964 00000000.png

1965 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1965 00000000.png

1966 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1966 00000000.png

1967 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1967 00000000.png

1968 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1968 00000000.png

1969 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1969 00000000.png

1970 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1970 00000000.png

1971 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1971 00000000.png

1972 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1972 00000000.png

1973 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1973 00000000.png

1974 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1974 00000000.png

1975 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1975 00000000.png

1976 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1976 00000000.png

1977 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1977 00000000.png

1978 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1978 00000000.png

1979 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1979 00000000.png

1980 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1980 00000000.png

1981 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1981 00000000.png

1982 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1982 00000000.png

1983 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1983 00000000.png

1984 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1984 00000000.png

1985 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1985 00000000.png

1986 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1986 00000000.png

1987 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1987 00000000.png

1988 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1988 00000000.png

1989 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1989 00000000.png

1990 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1990 00000000.png

1991 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1991 00000000.png

1992 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1992 00000000.png

1993 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1993 00000000.png

1994 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1994 00000000.png

1995 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1995 00000000.png

1996 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1996 00000000.png

1997 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1997 00000000.png

1998 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1998 00000000.png

1999 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 1999 00000000.png

2000 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2000 00000000.png

2001 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2001 00000000.png

2002 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2002 00000000.png

2003 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2003 00000000.png

2004 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2004 00000000.png

2005 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2005 00000000.png

2006 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2006 00000000.png

2007 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2007 00000000.png

2008 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2008 00000000.png

2009 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2009 00000000.png

2010 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2010 00000000.png

2011 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2011 00000000.png

2012 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2012 00000000.png

2013 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2013 00000000.png

2014 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2014 00000000.png

2015 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2015 00000000.png

2016 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2016 00000000.png

2017 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2017 00000000.png

2018 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2018 00000000.png

2019 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2019 00000000.png

2020 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2020 00000000.png

2021 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2021 00000000.png

2022 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2022 00000000.png

2023 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2023 00000000.png

2024 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2024 00000000.png

2025 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2025 00000000.png

2026 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2026 00000000.png

2027 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2027 00000000.png

2028 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2028 00000000.png

2029 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2029 00000000.png

2030 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2030 00000000.png

2031 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2031 00000000.png

2032 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2032 00000000.png

2033 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2033 00000000.png

2034 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2034 00000000.png

2035 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2035 00000000.png

2036 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2036 00000000.png

2037 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2037 00000000.png

2038 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2038 00000000.png

2039 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2039 00000000.png

2040 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2040 00000000.png

2041 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2041 00000000.png

2042 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2042 00000000.png

2043 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2043 00000000.png

2044 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2044 00000000.png

2045 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2045 00000000.png

2046 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2046 00000000.png

2047 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2047 00000000.png

2048 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2048 00000000.png

2049 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2049 00000000.png

2050 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2050 00000000.png

2051 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2051 00000000.png

2052 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2052 00000000.png

2053 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2053 00000000.png

2054 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2054 00000000.png

2055 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2055 00000000.png

2056 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2056 00000000.png

2057 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2057 00000000.png

2058 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2058 00000000.png

2059 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2059 00000000.png

2060 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2060 00000000.png

2061 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2061 00000000.png

2062 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2062 00000000.png

2063 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2063 00000000.png

2064 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2064 00000000.png

2065 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2065 00000000.png

2066 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2066 00000000.png

2067 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2067 00000000.png

2068 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2068 00000000.png

2069 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2069 00000000.png

2070 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2070 00000000.png

2071 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2071 00000000.png

2072 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2072 00000000.png

2073 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2073 00000000.png

2074 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2074 00000000.png

2075 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2075 00000000.png

2076 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2076 00000000.png

2077 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2077 00000000.png

2078 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2078 00000000.png

2079 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2079 00000000.png

2080 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2080 00000000.png

2081 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2081 00000000.png

2082 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2082 00000000.png

2083 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2083 00000000.png

2084 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2084 00000000.png

2085 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2085 00000000.png

2086 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2086 00000000.png

2087 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2087 00000000.png

2088 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2088 00000000.png

2089 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2089 00000000.png

2090 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2090 00000000.png

2091 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2091 00000000.png

2092 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2092 00000000.png

2093 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2093 00000000.png

2094 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2094 00000000.png

2095 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2095 00000000.png

2096 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2096 00000000.png

2097 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2097 00000000.png

2098 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2098 00000000.png

2099 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2099 00000000.png

2100 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2100 00000000.png

2101 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2101 00000000.png

2102 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2102 00000000.png

2103 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2103 00000000.png

2104 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2104 00000000.png

2105 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2105 00000000.png

2106 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2106 00000000.png

2107 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2107 00000000.png

2108 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2108 00000000.png

2109 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2109 00000000.png

2110 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2110 00000000.png

2111 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2111 00000000.png

2112 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2112 00000000.png

2113 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2113 00000000.png

2114 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2114 00000000.png

2115 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2115 00000000.png

2116 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2116 00000000.png

2117 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2117 00000000.png

2118 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2118 00000000.png

2119 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2119 00000000.png

2120 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2120 00000000.png

2121 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2121 00000000.png

2122 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2122 00000000.png

2123 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2123 00000000.png

2124 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2124 00000000.png

2125 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2125 00000000.png

2126 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2126 00000000.png

2127 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2127 00000000.png

2128 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2128 00000000.png

2129 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2129 00000000.png

2130 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2130 00000000.png

2131 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2131 00000000.png

2132 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2132 00000000.png

2133 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2133 00000000.png

2134 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2134 00000000.png

2135 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2135 00000000.png

2136 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2136 00000000.png

2137 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2137 00000000.png

2138 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2138 00000000.png

2139 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2139 00000000.png

2140 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2140 00000000.png

2141 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2141 00000000.png

2142 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2142 00000000.png

2143 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2143 00000000.png

2144 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2144 00000000.png

2145 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2145 00000000.png

2146 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2146 00000000.png

2147 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2147 00000000.png

2148 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2148 00000000.png

2149 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2149 00000000.png

2150 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2150 00000000.png

2151 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2151 00000000.png

2152 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2152 00000000.png

2153 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2153 00000000.png

2154 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2154 00000000.png

2155 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2155 00000000.png

2156 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2156 00000000.png

2157 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2157 00000000.png

2158 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2158 00000000.png

2159 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2159 00000000.png

2160 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2160 00000000.png

2161 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2161 00000000.png

2162 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2162 00000000.png

2163 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2163 00000000.png

2164 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2164 00000000.png

2165 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2165 00000000.png

2166 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2166 00000000.png

2167 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2167 00000000.png

2168 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2168 00000000.png

2169 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2169 00000000.png

2170 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2170 00000000.png

2171 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2171 00000000.png

2172 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2172 00000000.png

2173 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2173 00000000.png

2174 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2174 00000000.png

2175 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2175 00000000.png

2176 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2176 00000000.png

2177 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2177 00000000.png

2178 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2178 00000000.png

2179 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2179 00000000.png

2180 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2180 00000000.png

2181 -0.865223 -0.0194315 -0.29829 -0.402534 -0.0555406 -0.0393173 2.72647 2181 00000000.png

